2018-11-10 00:02:20,538 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,538 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,539 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,540 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,541 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,541 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,541 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,539 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,552 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,552 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,553 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,553 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,554 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,554 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,555 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,555 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,556 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,556 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,557 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,562 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,563 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=1
2018-11-10 00:02:20,563 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,564 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,564 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,563 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,565 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,567 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,567 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
